dataset,image_id,model,generated_caption,reference_captions,question,answers
coco,24027,blip1,there is a kite that is flying in the sky on a cloudy day,"['A kite flying over a city park on a windy day.', 'an unusually shaped kite and a very colorful one', 'A colorful object is flying through the blue sky', 'A colorful kite flying through a cloudy blue sky.', 'a large kite that is being flown in the sky']",,
coco,521052,blip1,painting on the back of a truck on the side of the road,"['A decorated truck is parked at a curb near a building.', 'A delivery box truck with a painting going around it.', 'a brightly painted truck on a city street', 'A black and red truck with artwork is parked near a sidewalk on a street.', 'This is a picture of a interesting mural on a truck.']",,
coco,279541,blip1,there are many pizzas that are on the counter in the restaurant,"['a bunch of pizzas are on display under a case', 'A display of different pizzas in a restaurant. ', 'A buffet with many pizzas lined up behind glass.', 'Several different kinds of pizzas displayed on a buffet line.', 'A buffet display case filled with lots of pizzas on pans.']",,
coco,366141,blip1,this is an image of a living room with a couch and a television,"['a cat laying on top of a chair in the living room ', 'a living room with a couch and large television', 'A room with a couch, chair, table and television in it. ', 'A living room with a chair, couch, and a TV', 'Cat sitting on recliner back in room facing the television']",,
coco,293625,blip1,there are two women that are playing a video game together,"['The women are playing a video game together.', 'Two girls are playing the Wii game system together.', 'Two women in glasses using Nintendo wii remote controllers.', 'Two friends are sitting on the couch, enjoying a game played on the wii.', 'Young women holding remote game controls while playing.']",,
coco,407943,blip1,black and white photo of a person holding an umbrella in a dark room,"['A man walking in front of an open umbrella.', 'A head in silhouette in front of a large umbrella.', 'a shadow of a man on an umbrella ', ""The shadow of a man's head is seen cast on an airbag."", 'a mans shadow in front of lighting equipment']",,
coco,335954,blip1,there are two cups filled with fruit and nuts on a counter,"['two cups filled with veggies and nuts ', 'this is a salad in some glass bowls', 'a close up of two cups of fruits on a counter ', 'Two cups of fruits placed next to each other.', 'Pair of fruit cups on kitchen marble counter.']",,
coco,312720,blip1,there is a man flying a kite in the air on a snowy field,"['A man flying through the air while skiing.', 'A person on skis flies through the air on a rope.', 'A skier is clearing a jump at the top of a slope', 'A person on skis off the ground attached to a cable in a snowy field.', 'A skier is in the air holding on to some ropes.']",,
coco,568814,blip1,there is a man that is wearing a tie and looking at the camera,"['A man with a bear sitting with his arms crossed and his tie over his left shoulder.', 'A man with a beard in a tie sits with his arms crossed.', 'a man with a beard and a gray shirt and tie', 'A man with a tie is staring at something.', 'Man with beard folding arms with tie over shoulder.']",,
coco,9483,blip1,there is a man that is standing next to a desk with a computer,"['A man in a suit standing next to a control board and computer.', 'A man standing near a table with video equipment. ', 'Man in suit smiling next to electronics and monitors', 'A man by desk with mixing equipment, a keyboard and a computer monitor.', 'A man in a suit stands near a table with computer equipment on it.']",,
coco,370711,blip1,there are many different umbrellas displayed in the window of a store,"[""A man's reflection taking a picture through a shop window."", 'A man taking a picture of items for sale through the front window of a store.', 'A display on a store front with lots of items on display.', 'a picture looking in to an umbrella shop', 'A display of shoes and umbrellas are in a window.']",,
coco,419096,blip1,there is a red train that is on the tracks near a bridge,"['A train traveling down tracks net to a  bridge.', 'A train going down the train track. ', 'A freight train running along tracks beneath a bridge.', 'A red and black train on the train tracks.', ""A red and black BNSF train travels along it's tracks.""]",,
coco,535253,blip1,this is an image of a shopping cart full of food,"['A variety of items is shown in a shopping cart.', 'A cart full of many types of different food.', 'A view from above looking into a shopping cart full of groceries', 'A shopping cart filled with lots of groceries.', 'A shopping cart full of food that includes bananas and milk.']",,
coco,209829,blip1,there is a man riding a surfboard on a wave in the ocean,"['A person standing on a surfboard in the water.', 'A man that is standing on a surfboard in the water.', 'Men in wetsuits surfing on small waves by a rock pier', 'A man riding a board on top of a wave.', 'A man on a surfboard with two people swimming behind him.']",,
coco,422836,blip1,there is a man walking down the street with a suitcase,"['A man walking down the street carrying a suitcase.', 'A man is holding a suitcase at a city intersection.', 'A person standing by a light post holding a large suitcase.', 'A man is carrying a suitcase through the street', 'two men walking down a city streen next to a blue pole.']",,
coco,293474,blip1,there is a yellow and black fire hydrant on the side of the street,"['a yellow and black fire hydrant on the sidewalk', 'A yellow and black frisbee sitting on a  sidewalk.', 'Yellow and black fire hydrant near curb in front of store window', 'a black and yellow fire hydrant on a city street', 'A yellow fire hydrant on a sidewalk by a storefront.']",,
coco,256518,blip1,there is a plate of food on a table with a cup of coffee,"['A breakfast plate with toast, vegetables, eggs and meat.', 'A plate full of different types of foods. ', 'a plate with toast, eggs, corn and some meat next to some coffee', 'A plate filled with eggs, corn, toast and coffee', 'A white plate topped with food next to a cup of coffee.']",,
coco,162415,blip1,there is a young girl in a purple shirt holding a baseball glove,"['A girl smiles while holding a baseball glove.', 'a little girl wearing a base ball glove', 'A girl who is wearing a baseball glove.', 'A YOUNG GIRL PRACTICING BALL IS HOLDING HER MIT', 'The girl with the baseball mitt is smiling. ']",,
coco,215245,blip1,several zebras standing in a field of tall grass with mountains in the background,"[""A group of zebra's playing and grazing in a field."", 'A grassy field with various zebras standing next to each other.', 'A large group of zebra standing in the grass.', 'A large group of zebras graze in the grasslands of africa', 'a bunch of zebras out in a grassy field']",,
coco,189475,blip1,there is a woman sitting at a table with a bottle of beer,"['some people seated at a table with plates of food ', 'A woman with her hand over her glass while sitting at a dinner table.', 'A group of people sitting at a table.', 'A woman and child sitting at table with food and drinks.', 'A family dines at a packed sushi bar and buffet']",,
coco,343706,blip1,there is a woman holding a cell phone case in her hand,"['A woman holding her cell phone tucked in a wool cover.', 'A cell phone fits snugly in a crocheted phone case.', 'A woman has crocheted case for her iPhone. ', ""A woman's hand holding a crocheted iPhone cover."", 'It is winter, and this young woman wearing her cold weaterh coat also has her Smartphone in a handknitted sleeve.']",,
