dataset,image_id,model,generated_caption,reference_captions,question,answers
coco,407943,blip2,a silhouette of a person in a dark room,"['A man walking in front of an open umbrella.', 'A head in silhouette in front of a large umbrella.', 'a shadow of a man on an umbrella ', ""The shadow of a man's head is seen cast on an airbag."", 'a mans shadow in front of lighting equipment']",,
coco,335954,blip2,"a smoothie bowl with strawberries, raspberries and kale","['two cups filled with veggies and nuts ', 'this is a salad in some glass bowls', 'a close up of two cups of fruits on a counter ', 'Two cups of fruits placed next to each other.', 'Pair of fruit cups on kitchen marble counter.']",,
coco,312720,blip2,a person is flying a kite in the air,"['A man flying through the air while skiing.', 'A person on skis flies through the air on a rope.', 'A skier is clearing a jump at the top of a slope', 'A person on skis off the ground attached to a cable in a snowy field.', 'A skier is in the air holding on to some ropes.']",,
coco,568814,blip2,a man with a beard,"['A man with a bear sitting with his arms crossed and his tie over his left shoulder.', 'A man with a beard in a tie sits with his arms crossed.', 'a man with a beard and a gray shirt and tie', 'A man with a tie is staring at something.', 'Man with beard folding arms with tie over shoulder.']",,
coco,9483,blip2,a man stands in front of a computer screen,"['A man in a suit standing next to a control board and computer.', 'A man standing near a table with video equipment. ', 'Man in suit smiling next to electronics and monitors', 'A man by desk with mixing equipment, a keyboard and a computer monitor.', 'A man in a suit stands near a table with computer equipment on it.']",,
coco,370711,blip2,a woman is standing in front of a shop window,"[""A man's reflection taking a picture through a shop window."", 'A man taking a picture of items for sale through the front window of a store.', 'A display on a store front with lots of items on display.', 'a picture looking in to an umbrella shop', 'A display of shoes and umbrellas are in a window.']",,
coco,419096,blip2,a train on a train track,"['A train traveling down tracks net to a  bridge.', 'A train going down the train track. ', 'A freight train running along tracks beneath a bridge.', 'A red and black train on the train tracks.', ""A red and black BNSF train travels along it's tracks.""]",,
coco,535253,blip2,a shopping cart filled with groceries,"['A variety of items is shown in a shopping cart.', 'A cart full of many types of different food.', 'A view from above looking into a shopping cart full of groceries', 'A shopping cart filled with lots of groceries.', 'A shopping cart full of food that includes bananas and milk.']",,
coco,209829,blip2,a surfer rides a wave on a surfboard,"['A person standing on a surfboard in the water.', 'A man that is standing on a surfboard in the water.', 'Men in wetsuits surfing on small waves by a rock pier', 'A man riding a board on top of a wave.', 'A man on a surfboard with two people swimming behind him.']",,
coco,422836,blip2,a man is walking down a street in paris,"['A man walking down the street carrying a suitcase.', 'A man is holding a suitcase at a city intersection.', 'A person standing by a light post holding a large suitcase.', 'A man is carrying a suitcase through the street', 'two men walking down a city streen next to a blue pole.']",,
coco,293474,blip2,a yellow fire hydrant sits on a sidewalk,"['a yellow and black fire hydrant on the sidewalk', 'A yellow and black frisbee sitting on a  sidewalk.', 'Yellow and black fire hydrant near curb in front of store window', 'a black and yellow fire hydrant on a city street', 'A yellow fire hydrant on a sidewalk by a storefront.']",,
coco,256518,blip2,a plate of food on a plate,"['A breakfast plate with toast, vegetables, eggs and meat.', 'A plate full of different types of foods. ', 'a plate with toast, eggs, corn and some meat next to some coffee', 'A plate filled with eggs, corn, toast and coffee', 'A white plate topped with food next to a cup of coffee.']",,
coco,162415,blip2,a little girl is holding a baseball glove,"['A girl smiles while holding a baseball glove.', 'a little girl wearing a base ball glove', 'A girl who is wearing a baseball glove.', 'A YOUNG GIRL PRACTICING BALL IS HOLDING HER MIT', 'The girl with the baseball mitt is smiling. ']",,
coco,215245,blip2,a group of zebras in a grassy field,"[""A group of zebra's playing and grazing in a field."", 'A grassy field with various zebras standing next to each other.', 'A large group of zebra standing in the grass.', 'A large group of zebras graze in the grasslands of africa', 'a bunch of zebras out in a grassy field']",,
coco,189475,blip2,a young boy is sitting at a table in a restaurant,"['some people seated at a table with plates of food ', 'A woman with her hand over her glass while sitting at a dinner table.', 'A group of people sitting at a table.', 'A woman and child sitting at table with food and drinks.', 'A family dines at a packed sushi bar and buffet']",,
coco,343706,blip2,a woman holds a cell phone in her hand,"['A woman holding her cell phone tucked in a wool cover.', 'A cell phone fits snugly in a crocheted phone case.', 'A woman has crocheted case for her iPhone. ', ""A woman's hand holding a crocheted iPhone cover."", 'It is winter, and this young woman wearing her cold weaterh coat also has her Smartphone in a handknitted sleeve.']",,
coco,165039,blip2,a city bus traveling down a city street,"['A bus driving in a city area with traffic signs.', 'The bus is pulling off to the side of the road.', 'Bus coming down the street from the intersection', 'a public transit bus on a city street', 'A bus pulls over to the curb close to an intersection.']",,
coco,161861,blip2,a woman holds a tennis racket,"['A woman standing on a tennis court holding a racquet.', 'A female tennis player is posed and ready for the ball to come.', 'THERE IS A WOMAN THAT IS HOLDNG A TENNIS RACKET ', 'A young woman playing tennis on a grass tennis court.', 'A woman tennis player getting ready to be served the ball.']",,
coco,67180,blip2,a woman sits on a wooden bench,"['A woman sitting on a wooden bench on a wall.', 'A woman is sitting on an old wooden bench.', 'This woman is sitting on a bench and looking in the right direction.', 'A woman in grey shirt and hat sitting on a wooden bench.', 'A woman sitting on a wooden bench next to a rock wall.']",,
coco,497568,blip2,a plane sits on a runway,"['A commercial plane being serviced by two people.', 'A large white airplane parked in a stationary position.', 'An airplane sits on a runway in a airport', 'An Alaska Air Lines passenger jet at an airport terminal.', 'a very large airplane that is on a runway']",,
coco,162092,blip2,a group of people eating a cake,"['The woman is eating a piece of cake.', 'A lady is posing for the camera while many others look on. ', 'Woman with plated food near crowd of people.', 'There are many people who are gathered at a get together or a party', 'A woman holding a plastic utensil passing out a piece of cake.']",,
coco,284762,blip2,a traffic light with a stop sign on it,"['A traffic light sitting next to a street sign.', 'A red arrow light at a city street intersection', 'A signal light glows red by the street sign. ', 'A traffic light near a street sign is red.', 'Stop light in a city next to a street sign on during the day. ']",,
coco,164602,blip2,a man and woman are taking a selfie in a mirror,"['A man and a woman standing in front of a mirror.', 'A guy and a girl looking into the bathroom mirror taking a selfie photo with toothbrushes in their mouths.', 'A guy and a pretty girl taking a picture in the mirror.', 'A couple taking a photo of themselves cleaning their teeth', 'A man and woman brushing their teeth and taking a selfie photo with a camera in a bathroom mirror.']",,
